#{"t_start": 1669409387.4536817, "env_id": null}
r,l,t
181.697956,928,9155.897554
222.8683,1001,9177.087848
274.476348,1001,9198.538614
25.61311,129,9201.674545
282.800154,1001,9222.813505
274.717092,1001,9244.211771
295.243019,1001,9265.595834
171.035817,765,9282.150411
291.618004,1001,9303.630934
301.326562,1001,9326.143124
277.593791,1001,9347.679825
291.439383,1001,9369.400835
101.355222,392,9378.135919
288.04962,1001,9399.335062
204.629545,713,9414.759373
260.22706,1001,9435.976797
37.777434,181,9440.195424
255.511853,1001,9461.569632
254.262185,1001,9482.904635
284.64817,1001,9504.599841
295.993542,1001,9526.308835
298.105318,1001,9547.75141
282.008755,1001,9569.172584
285.66702,1001,9590.668383
280.629118,1001,9612.065235
288.272981,1001,9633.407886
264.117267,1001,9654.991984
143.68809,571,9667.199028
282.67444,1001,9688.465278
305.761912,1001,9709.697699
208.250111,735,9725.448926
307.138376,1001,9747.105863
213.847224,1001,9768.41553
245.072436,1001,9789.728716
287.914086,1001,9811.155439
237.337395,1001,9832.502035
303.940689,1001,9853.789914
285.74522,1001,9875.348076
277.880086,1001,9896.727786
52.167378,273,9902.86776
239.667785,1001,9924.567192
231.399279,859,9943.085445
113.861219,516,9954.211673
292.293604,1001,9976.742219
283.258108,1001,9998.320866
270.482757,1001,10019.977568
249.21802,1001,10041.157567
274.547868,1001,10062.439208
290.526441,1001,10083.726394
222.143775,743,10099.833668
109.778328,498,10110.604304
254.056498,1001,10131.551212
302.77914,1001,10153.170244
224.527856,1001,10174.73338
82.830099,373,10182.945223
245.444775,1001,10204.321369
317.687937,1001,10225.707958
275.770241,1001,10246.949017
282.330016,1001,10268.006756
288.097329,1001,10289.323723
271.983193,1001,10310.972705
232.009478,1001,10332.178128
241.104264,1001,10353.325462
276.645646,1001,10374.850007
223.328182,1001,10396.304737
269.658144,1001,10417.645244
138.19307,645,10431.5722
295.132136,1001,10452.922181
289.684179,1001,10474.34681
295.890339,1001,10495.820843
284.807582,1001,10517.511669
306.147364,1001,10538.787345
279.158857,1001,10560.299428
278.96164,1001,10582.041132
297.30914,1001,10603.562867
278.746515,1001,10625.97595
274.733203,1001,10647.55569
269.914608,1001,10669.101779
257.441201,1001,10690.651325
103.951743,460,10700.763737
320.232813,1001,10722.121082
212.268449,724,10737.729178
207.753113,912,10757.322427
292.492084,1001,10778.681548
318.273594,1001,10800.279427
306.528333,1001,10822.020656
288.681087,1001,10843.497597
167.063426,709,10858.836549
309.91644,1001,10880.369607
279.138142,1001,10901.726648
34.219735,172,10905.82517
286.806396,1001,10927.554262
300.260213,1001,10949.25251
310.683643,1001,10970.726175
304.941053,1001,10992.309231
267.080872,1001,11013.921586
291.17297,1001,11035.6117
302.613276,1001,11057.309844
264.500372,1001,11078.749748
197.590959,1001,11100.312352
249.429167,1001,11121.913169
305.812179,1001,11143.392823
263.272621,1001,11164.644128
309.826922,1001,11186.264238
266.422183,1001,11207.783718
153.642382,567,11220.138019
295.781738,1001,11241.793122
272.599045,1001,11264.246023
286.50744,1001,11286.252933
265.514877,1001,11307.657722
279.767691,1001,11329.09852
271.133739,1001,11350.672001
294.148447,1001,11372.045682
276.977825,1001,11393.662182
287.893795,1001,11415.703055
301.562789,1001,11437.249163
156.038875,698,11452.481644
255.992584,1001,11473.921087
279.454562,1001,11495.466402
268.981005,1001,11518.527713
280.827479,1001,11541.017507
266.821968,1001,11563.187049
282.229618,1001,11584.956352
260.566675,994,11606.961823
280.121672,1001,11628.551915
283.341732,1001,11650.23358
289.121929,1001,11671.671721
284.595918,1001,11693.313427
281.569419,1001,11715.151317
296.875803,1001,11736.574291
302.371632,1001,11757.976645
297.209199,1001,11779.574382
251.898141,1001,11801.13046
290.344294,1001,11822.554532
310.355101,1001,11844.815668
265.733877,1001,11867.461983
184.503634,960,11888.729747
210.742909,773,11906.070753
265.790264,1001,11929.241335
25.977118,152,11933.011832
27.68047,157,11936.824855
295.224236,1001,11958.596545
275.328739,1001,11980.386299
234.196294,978,12001.337246
295.414849,1001,12023.069561
308.289899,1001,12044.623017
221.256799,1001,12066.356874
270.965132,1001,12087.532061
302.752117,1001,12109.066505
294.552481,1001,12130.605002
297.224881,1001,12152.393545
288.79346,1001,12173.834776
287.495807,1001,12195.573986
268.281729,1001,12216.976889
228.509418,1001,12238.487989
231.108189,1001,12260.272411
270.706822,1001,12281.769266
312.076842,1001,12303.316642
286.971503,1001,12324.833842
291.776031,1001,12346.332182
280.239437,1001,12369.002152
278.190912,1001,12391.694228
285.183488,1001,12414.102536
208.576383,739,12431.390328
251.011837,1001,12461.734684
287.899795,1001,12488.965441
291.304132,1001,12519.67752
280.75735,1001,12547.68998
117.214296,544,12562.042572
293.604277,1001,12587.175427
266.362842,1001,12615.353657
258.128592,1001,12642.516578
273.461296,1001,12668.623453
283.320746,1001,12693.60572
259.167474,1001,12718.721017
295.834289,1001,12742.223591
300.435637,1001,12765.906291
267.432054,1001,12789.442386
288.224617,1001,12812.70558
318.264682,1001,12836.380061
302.221276,1001,12859.877054
293.901974,1001,12883.310013
293.667205,1001,12906.883129
292.451342,1001,12930.285534
280.95078,1001,12953.651386
255.566929,1001,12976.95035
267.748325,1001,13000.521416
312.130152,1001,13023.976267
285.71219,1001,13047.644733
274.506148,1001,13071.040157
296.859488,1001,13094.346865
295.847975,1001,13117.924692
310.9859,1001,13141.462764
294.915705,1001,13164.948873
273.483069,1001,13188.34024
255.916531,1001,13212.259546
281.029159,1001,13235.747898
90.042213,337,13243.966804
275.745737,1001,13267.566321
287.788835,1001,13291.18439
297.484653,1001,13314.455439
285.327297,1001,13338.670716
287.349629,1001,13362.305081
299.985564,1001,13385.987162
304.983588,1001,13409.464105
313.959043,1001,13433.023617
289.828475,1001,13456.563044
316.645341,1001,13480.222925
298.165573,1001,13503.696353
301.518627,1001,13527.358732
301.104107,1001,13550.591164
294.450169,1001,13574.129315
293.176208,1001,13597.728146
297.043833,1001,13621.57014
291.524386,1001,13644.957807
299.292323,1001,13668.461715
287.766393,1001,13691.814795
128.064826,482,13703.413473
304.413754,1001,13726.771776
293.45382,1001,13750.258986
301.541637,1001,13774.097511
296.638153,1001,13797.600549
299.60472,1001,13821.352396
287.468561,1001,13844.617067
294.440151,1001,13868.083876
262.765955,1001,13891.801211
257.201733,1001,13915.373988
279.447801,1001,13938.871489
292.41034,1001,13962.389161
116.369799,573,13976.11152
277.437413,1001,13999.655403
299.157715,1001,14023.37295
289.632935,1001,14047.103217
284.433916,1001,14070.864412
273.574371,1001,14094.263071
258.662751,1001,14117.783427
274.088171,1001,14141.277723
275.812707,1001,14164.865054
296.805489,1001,14188.247201
290.141904,1001,14211.658015
283.60723,1001,14235.226148
278.781214,1001,14258.508741
273.119119,1001,14282.001294
286.639865,1001,14305.326006
285.422631,1001,14328.655027
298.816044,1001,14352.026595
303.132863,1001,14375.484126
282.165587,1001,14398.768136
310.393986,1001,14422.506716
290.44313,1001,14446.106933
268.767416,1001,14469.492909
285.870651,1001,14493.020354
186.778435,680,14509.123849
305.667597,1001,14532.625251
26.495302,122,14535.928319
277.29823,1001,14559.351283
262.698229,1001,14582.763654
295.968903,1001,14606.145777
292.311965,1001,14629.650203
276.898311,1001,14652.796928
248.181761,1001,14676.355144
297.295436,1001,14699.88668
286.233655,1001,14723.549773
280.496678,1001,14747.57742
256.715258,1001,14771.099298
260.46385,1001,14794.591566
115.957185,666,14810.400603
239.162619,1001,14834.013081
264.28355,1001,14857.394256
267.670552,1001,14880.866235
260.011376,1001,14904.021104
238.04439,1001,14927.476284
295.460922,1001,14951.155699
256.016835,1001,14974.472111
252.71386,1001,14997.988023
268.301728,1001,15021.678169
297.071206,1001,15045.389029
281.512226,1001,15068.763824
182.15454,714,15085.677387
281.370759,1001,15109.12126
289.23535,1001,15132.426278
271.487316,1001,15155.888409
284.750434,1001,15179.204177
258.920728,1001,15202.790954
282.722444,1001,15226.073889
273.289012,1001,15249.673173
262.7504,1001,15273.403971
287.149834,1001,15297.091938
288.342668,1001,15320.644248
299.492694,1001,15343.968954
273.029185,1001,15364.750219
153.912261,535,15375.953276
260.630823,1001,15396.857479
244.075809,859,15415.062864
298.2076,1001,15437.207469
291.546605,1001,15458.404979
286.138355,1001,15479.367104
285.57257,1001,15500.138951
312.128339,1001,15520.870201
308.029494,1001,15541.874127
291.104079,1001,15563.269434
290.122141,1001,15584.29508
256.907384,1001,15605.306279
280.319836,1001,15626.316995
242.185271,1001,15647.343919
245.946217,1001,15668.32409
265.540353,1001,15689.367024
248.91205,1001,15710.068553
290.300459,1001,15731.088462
296.357175,1001,15752.117034
272.482234,1001,15773.285145
285.124494,1001,15794.443476
267.713929,1001,15815.638007
291.12101,1001,15836.732216
291.614037,1001,15857.870404
306.710824,1001,15878.836267
302.54175,1001,15899.816283
275.271312,1001,15921.262251
291.654712,1001,15942.383966
267.839425,1001,15963.458992
283.492754,1001,15984.378645
295.274197,1001,16005.461141
293.859393,1001,16026.340527
272.454093,1001,16047.244147
259.725326,1001,16069.86112
314.074616,1001,16091.083012
313.215535,1001,16112.175321
276.020536,1001,16133.239434
283.587105,1001,16154.126334
297.484819,1001,16175.345306
272.429717,1001,16196.511117
292.711766,1001,16217.728739
298.180885,1001,16238.858665
280.342322,1001,16260.431787
185.392451,976,16281.098669
233.346266,816,16298.410257
309.602257,1001,16319.401142
284.162283,1001,16340.434208
268.089123,1001,16361.54909
281.496281,1001,16382.476547
281.808257,1001,16403.654153
282.582402,1001,16424.960254
278.506341,1001,16445.894586
293.060906,1001,16468.310506
286.143543,1001,16490.375425
295.792735,1001,16512.331831
301.785924,1001,16534.09405
256.209658,847,16552.486441
269.44599,1001,16573.887459
253.723178,1001,16595.261845
282.459184,1001,16616.359613
255.883789,1001,16637.502849
290.538702,1001,16658.482367
304.967818,1001,16679.32939
288.62427,1001,16701.957026
84.5628,348,16709.718806
150.283525,524,16720.972605
283.627755,1001,16742.383742
101.654706,424,16751.532456
283.258155,1001,16772.593584
244.056521,1001,16793.741527
300.754466,1001,16815.362961
280.614689,1001,16836.654126
278.96235,1001,16857.693687
280.650442,1001,16878.9514
210.498841,1001,16899.943913
209.491304,920,16919.322491
310.829573,1001,16940.764987
300.025268,1001,16961.921003
300.513093,1001,16982.943269
165.045057,543,16994.575401
277.112743,1001,17015.769465
201.208282,895,17034.458258
312.000333,1001,17055.752727
201.636516,809,17072.757875
261.07621,1001,17094.028647
114.37408,508,17104.888926
153.279606,633,17118.381252
271.73314,1001,17140.615273
285.977911,1001,17162.606865
262.111167,1001,17184.409054
202.287015,829,17202.582066
251.322745,1001,17224.094016
179.77959,694,17239.161718
288.653774,1001,17260.549084
308.017864,1001,17281.873547
282.904019,1001,17302.976457
300.19495,1001,17323.975059
284.285646,1001,17346.646282
288.132199,1001,17369.357431
189.561457,825,17387.030947
247.312967,1001,17408.311545
253.040757,1001,17429.673861
287.876321,1001,17450.729542
24.89525,108,17453.350604
52.896082,276,17459.431709
20.792575,102,17461.993703
153.696968,638,17475.691388
17.707642,101,17478.209645
233.166087,1001,17499.305154
258.462137,1001,17520.433082
269.460688,1001,17541.789308
282.828833,1001,17562.827027
187.134012,1001,17583.81629
233.565157,1001,17605.010356
284.150231,1001,17626.257143
243.695144,1001,17647.238434
145.471581,1001,17668.516583
294.692969,1001,17689.826528
212.681071,1001,17711.256918
258.379278,1001,17733.800962
311.016305,1001,17755.90316
295.651955,1001,17777.65995
318.329615,1001,17799.075837
300.306792,1001,17820.650926
180.624071,734,17836.18839
257.142663,1001,17857.617922
25.073699,141,17860.998076
291.353726,1001,17882.167814
303.990942,1001,17903.47884
180.919607,680,17917.852139
306.954014,1001,17939.153456
31.727963,146,17942.601849
287.711281,1001,17963.799092
310.364973,1001,17986.212427
288.766528,1001,18007.525374
292.058784,1001,18028.918948
43.98933,198,18033.476665
242.274357,1001,18054.556965
285.029364,1001,18075.715647
34.45376,193,18080.218837
136.378927,478,18090.56894
276.744483,1001,18111.728846
255.507547,1001,18132.876652
317.006085,1001,18154.025373
174.824662,641,18167.664615
305.200906,1001,18188.449142
57.418259,220,18193.416572
295.733561,1001,18214.723614
289.420448,1001,18237.205682
303.262892,1001,18259.523323
305.684431,1001,18281.437161
319.007748,1001,18303.381564
311.683152,1001,18324.855785
244.597268,1001,18346.274441
293.505954,1001,18367.492527
297.936833,1001,18388.761125
306.682683,1001,18409.871158
304.376606,1001,18430.817258
170.295474,756,18447.007198
250.774878,992,18468.064684
289.224602,1001,18489.539303
291.345842,1001,18511.143627
286.211176,1001,18533.665199
308.455488,1001,18555.782022
279.267947,1001,18577.47359
174.989584,609,18590.74449
301.881227,1001,18613.151465
310.773676,1001,18636.187155
317.923203,1001,18657.56603
308.794769,1001,18678.878816
293.626022,1001,18700.317933
268.6647,1001,18722.10921
269.176623,1001,18743.950296
184.693954,782,18761.067193
260.479894,1001,18782.811413
296.560411,1001,18804.319451
300.359284,1001,18826.048774
295.96962,1001,18847.736498
254.677323,1001,18869.233909
267.161347,1001,18890.670172
312.720849,1001,18912.454209
301.56234,1001,18936.507938
311.779976,1001,18958.616798
304.573341,1001,18980.931085
289.148088,1001,19002.876614
298.550477,1001,19024.726175
315.453779,1001,19046.737931
291.683542,1001,19068.181696
314.399112,1001,19089.748751
295.351928,1001,19111.286399
235.143286,1001,19133.416797
34.459772,177,19137.797315
263.271728,1001,19159.626878
301.384102,1001,19181.725178
311.860913,1001,19203.316203
286.235683,1001,19225.073746
307.752372,1001,19247.043431
51.355576,243,19252.53969
275.04387,1001,19274.165005
302.874535,1001,19297.76002
16.518783,78,19299.855498
306.258718,1001,19322.224083
297.767773,1001,19344.303355
295.991695,1001,19366.559278
195.120786,861,19385.352777
295.807666,1001,19407.339577
103.894387,473,19417.743922
304.581329,1001,19439.758003
89.473854,427,19449.216379
17.189302,111,19452.025611
291.727382,1001,19473.74888
41.007675,236,19479.332248
141.235033,717,19495.094836
149.016539,801,19513.476701
261.667983,1001,19535.309013
310.577367,1001,19557.7435
268.460144,1001,19579.795252
300.176065,1001,19601.514693
309.556057,1001,19623.450756
306.547268,1001,19645.366803
94.249753,490,19656.221842
291.124457,1001,19678.33009
313.760788,1001,19700.804618
267.521073,978,19722.175395
275.694731,1001,19743.998642
307.76524,1001,19765.783947
297.153058,1001,19787.726546
294.998579,1001,19809.6467
292.030428,1001,19831.741138
282.845901,1001,19853.553194
311.631912,1001,19875.525118
307.92864,1001,19897.840123
272.522037,1001,19919.743385
289.734697,1001,19941.872959
302.796765,1001,19965.336653
314.332893,1001,19987.666528
282.280081,1001,20009.519603
89.249199,495,20020.56714
310.047117,1001,20042.418978
308.348619,1001,20064.507839
313.105085,1001,20086.522216
241.346055,1001,20108.580798
303.799435,1001,20130.859576
296.690853,1001,20152.948779
102.463049,708,20168.773728
249.674897,1001,20190.76995
272.89564,1001,20212.537025
157.782955,832,20230.633944
111.278617,762,20247.289003
288.779743,1001,20268.924761
294.314406,1001,20290.990978
292.542109,1001,20313.084435
273.544977,1001,20334.837087
246.418499,1001,20357.126853
250.904879,937,20377.967
298.033468,1001,20399.963513
177.408869,707,20415.666222
320.069965,1001,20437.627066
294.823774,1001,20459.198831
295.512671,1001,20481.24407
293.225066,1001,20502.982289
312.013329,1001,20524.911763
301.062609,1001,20547.049232
297.801826,1001,20569.000367
297.082763,1001,20591.074358
273.500082,1001,20614.449084
287.591575,1001,20636.109535
288.650626,1001,20657.964503
300.122906,1001,20679.817304
262.695995,1001,20701.951298
207.218998,776,20719.007266
288.261443,1001,20741.239206
306.94344,1001,20763.059138
318.395996,1001,20784.742965
287.133488,1001,20806.636935
215.271355,809,20824.684956
302.062824,1001,20846.719324
268.136241,1001,20868.971545
298.801327,1001,20891.196919
303.696143,1001,20913.261454
286.96161,1001,20935.079114
306.55916,1001,20956.813607
289.0445,1001,20978.592291
303.619046,1001,21000.270056
292.981287,1001,21021.69401
291.370371,1001,21043.28556
164.498694,1001,21064.988153
247.639687,1001,21086.916047
85.287956,379,21095.564877
285.774479,1001,21117.556868
314.989135,1001,21139.517371
288.993281,1001,21161.163071
214.189816,757,21177.571782
278.716908,1001,21199.146186
287.317564,1001,21220.821543
250.616273,1001,21242.523817
299.449014,1001,21265.24676
294.047784,1001,21287.689551
293.456213,1001,21309.98914
311.194766,1001,21332.071659
298.172042,1001,21353.941588
226.263289,909,21373.837631
304.2326,1001,21395.567406
169.743084,1001,21417.152527
192.805462,872,21436.034212
236.989558,906,21455.571636
276.845407,1001,21477.419921
311.551116,1001,21499.298553
275.742672,1001,21521.334757
293.670277,1001,21543.276082
300.691283,1001,21565.099072
306.91128,1001,21586.77088
312.545927,1001,21608.439044
311.959583,1001,21629.990502
290.373242,1001,21651.667072
250.906364,889,21670.924708
235.526081,845,21689.292873
287.672932,1001,21710.969672
297.291894,1001,21733.124225
269.397926,1001,21754.867574
291.969511,1001,21776.76896
293.347786,1001,21798.501385
297.055403,1001,21820.122745
163.737977,635,21833.96572
295.242268,1001,21856.047172
292.968006,1001,21878.075751
283.829249,1001,21899.709366
31.291951,177,21903.963293
309.630132,1001,21927.143979
25.872441,139,21930.454417
281.771289,1001,21952.160345
297.22189,1001,21974.002479
291.252871,1001,21996.031102
269.245004,1001,22017.712293
286.017712,1001,22039.480459
300.802937,1001,22061.412882
290.653269,1001,22082.930213
273.676351,1001,22104.679195
297.061518,1001,22126.355167
