#{"t_start": 1669119903.5437973, "env_id": null}
r,l,t
32.09939,1001,4139.130439
32.170867,1001,4147.363853
33.451414,1001,4157.448619
31.527857,1001,4164.781471
30.376509,1001,4172.045538
31.86686,1001,4179.241608
31.864118,1001,4188.57241
31.568043,1001,4198.834396
31.835796,1001,4211.099655
30.544148,1001,4223.753649
32.294756,1001,4237.748139
31.393341,1001,4249.42559
30.477397,1001,4263.850298
30.988207,1001,4277.685539
31.272813,1001,4291.170986
29.175012,1001,4303.70191
32.654673,1001,4315.369221
32.520049,1001,4328.01349
31.066582,1001,4342.489336
31.456809,1001,4354.792277
32.086205,1001,4366.17619
32.617606,1001,4377.693624
27.185479,1001,4392.001834
30.978225,1001,4401.966268
32.311604,1001,4409.901232
31.255849,1001,4417.259311
31.856298,1001,4425.345672
33.245221,1001,4432.909729
33.161673,1001,4440.496187
25.348652,1001,4447.933769
32.758029,1001,4455.989529
32.629181,1001,4463.316136
31.53103,1001,4470.522056
33.349016,1001,4477.742462
31.686654,1001,4484.909051
32.550971,1001,4493.042004
32.812924,1001,4500.205206
32.20211,1001,4507.411462
31.762634,1001,4514.559238
32.514485,1001,4522.854068
31.967526,1001,4530.050849
32.444854,1001,4537.134754
31.408723,1001,4544.247175
29.308326,1001,4552.274379
31.979333,1001,4559.45561
25.402606,1001,4566.709171
31.868628,1001,4575.312795
31.519683,1001,4584.283517
31.815663,1001,4593.352523
32.008594,1001,4604.191017
33.820653,1001,4615.105087
32.268351,1001,4627.702363
33.725113,1001,4638.117114
33.200364,1001,4648.901041
31.547284,1001,4659.67728
32.587504,1001,4669.128414
31.975906,1001,4676.809792
32.985364,1001,4684.414232
32.026914,1001,4692.740962
33.60886,1001,4701.347044
33.236913,1001,4708.950765
32.136194,1001,4716.549359
32.025105,1001,4724.147733
33.435241,1001,4732.439202
32.031516,1001,4739.665223
32.282212,1001,4754.925123
33.634586,1001,4766.965995
30.864638,1001,4777.815544
29.107051,1001,4788.337593
33.755695,1001,4799.424316
33.20023,1001,4810.240477
32.570283,1001,4822.89781
31.303544,1001,4832.641868
