#{"t_start": 1669502146.7152545, "env_id": null}
r,l,t
423.128331,1001,35410.357716
529.036396,1001,35463.995884
496.40007,1001,35517.413719
455.242715,1001,35571.446691
447.714634,1001,35624.58972
458.515826,1001,35678.557799
564.867594,1001,35732.865435
82.966689,273,35758.250866
482.995276,1001,35811.621032
427.838836,1001,35865.771363
480.157098,1001,35919.896979
533.771952,1001,35973.973811
499.666071,1001,36027.765678
468.039963,1001,36081.2179
512.070988,1001,36134.230478
465.02547,1001,36189.145162
440.685,860,36236.7035
530.915622,1001,36289.481781
487.745666,1001,36342.366451
172.180526,497,36375.629015
202.346364,553,36411.377349
485.06446,1001,36466.065454
315.126181,1001,36519.730018
463.06816,1001,36572.42494
364.865357,873,36620.777534
469.567375,1001,36673.788232
465.462811,1001,36727.575311
398.597479,1001,36780.684073
491.516478,1001,36833.651386
415.675331,1001,36887.159021
437.446698,1001,36940.823433
429.401383,1001,36994.674145
423.979835,1001,37048.411788
482.071851,1001,37102.319045
392.084521,1001,37156.290237
45.497567,309,37182.651387
528.980342,1001,37236.220934
75.538029,264,37260.95145
384.320549,1001,37314.938833
355.993954,1001,37368.785883
272.643881,730,37411.359194
508.352434,1001,37465.426566
52.95817,211,37488.06328
296.691927,742,37531.228286
372.680067,1001,37583.420413
479.674306,1001,37636.705189
402.000482,1001,37690.091364
473.297025,1001,37742.782181
399.935676,1001,37795.763551
43.977,214,37817.674982
37.197175,197,37839.648316
286.178066,834,37886.058632
501.043974,1001,37939.406512
560.169027,1001,37993.049099
256.153118,645,38032.396658
460.048529,1001,38085.522882
403.384386,1001,38140.432507
177.411482,546,38176.261644
516.910872,1001,38229.798397
474.35948,1001,38283.70374
529.245924,1001,38337.653462
411.866113,1001,38391.503832
587.48383,1001,38444.768796
358.969416,1001,38498.907887
473.07085,1001,38552.105437
508.467851,1001,38605.405289
396.810721,1001,38659.44548
53.579551,233,38682.207573
557.604701,1001,38735.764831
545.177851,1001,38789.089611
506.745843,1001,38842.70172
454.012877,1001,38896.375658
551.117113,1001,38949.823398
565.029467,1001,39003.734995
438.398092,1001,39056.901073
556.843277,1001,39110.280607
553.265915,1001,39163.942975
555.311369,1001,39217.479868
578.360129,1001,39270.936186
237.54419,586,39308.557178
471.811782,1001,39362.193694
467.955991,940,39413.515028
389.465387,1001,39467.255993
300.178455,766,39512.099009
469.045277,1001,39565.639003
54.85878,207,39588.273675
423.670157,1001,39641.963438
551.661531,1001,39695.524616
552.947747,1001,39749.290137
452.569354,1001,39804.329917
647.062608,1001,39857.17589
111.499597,330,39881.739295
567.255333,1001,39935.018705
596.944407,1001,39988.527851
553.360879,1001,40042.125831
73.175568,287,40067.340128
426.255776,1001,40120.331974
601.849024,1001,40172.149838
520.603788,1001,40225.654256
557.366226,1001,40279.321022
514.233815,1001,40332.425903
260.976873,586,40369.420501
64.77492,236,40392.503533
543.201485,1001,40445.921139
513.688057,1001,40500.087992
40.467726,169,40521.253487
540.403035,1001,40574.318641
574.539888,1001,40627.570827
566.127292,1001,40681.82595
143.718602,408,40712.357667
582.213061,1001,40765.83841
43.1076,176,40786.968539
615.74556,1001,40838.999274
574.572275,1001,40892.39697
99.964698,400,40921.183814
577.909375,1001,40974.320816
561.485275,1001,41027.60497
628.112883,1001,41080.432873
478.037036,1001,41133.531398
551.562307,1001,41187.012622
247.27106,581,41223.506694
53.105824,265,41248.235621
165.11761,477,41281.377981
305.041182,951,41332.755878
570.149781,1001,41385.558892
613.910538,1001,41438.609671
597.14911,1001,41493.792835
571.46137,1001,41547.816527
242.742655,666,41588.597921
521.135517,1001,41641.969529
500.235531,1001,41695.429832
36.184894,272,41720.775522
491.989041,922,41771.070406
635.295974,1001,41824.475016
554.943603,1001,41878.423923
586.249577,1001,41932.33895
600.409184,1001,41985.876964
571.178048,1001,42039.206204
592.499263,1001,42092.273622
568.984004,1001,42145.70309
354.83479,788,42191.044511
522.969278,1001,42244.057013
548.54415,1001,42297.364194
609.622228,1001,42350.849184
326.048085,677,42391.198967
589.27316,1001,42444.560283
460.415247,1001,42497.983011
553.456285,1001,42551.365425
405.6779,1001,42605.086424
544.506511,1001,42657.715711
58.800066,296,42683.601294
510.561128,1001,42737.178421
576.871461,1001,42790.198535
516.00474,1001,42844.250107
567.636836,1001,42898.346639
452.016428,1001,42952.363718
602.372998,1001,43005.756735
149.097039,430,43037.148851
633.085103,1001,43090.274561
401.467868,890,43140.570115
610.754068,1001,43194.090382
552.873704,1001,43246.654563
611.704098,1001,43299.816459
595.676474,1001,43353.391018
476.709456,1001,43407.181548
409.679546,826,43453.819731
562.890705,1001,43507.06997
543.077054,1001,43561.052969
573.455408,1001,43614.918741
489.445153,1001,43668.296195
272.028627,764,43712.254319
558.344265,1001,43765.656474
570.917527,1001,43818.925384
535.665334,1001,43872.400331
551.06475,1001,43925.633208
152.495787,404,43955.955276
486.874088,1001,44009.819122
366.836881,1001,44060.792092
162.416814,496,44093.993676
572.171195,1001,44147.406626
527.146462,1001,44201.28109
562.056444,1001,44254.561261
540.026728,1001,44307.55877
534.036861,1001,44360.739717
564.819313,1001,44413.681618
456.610035,1001,44467.013555
490.062855,1001,44520.206093
550.432884,1001,44574.055453
87.831167,357,44602.290015
491.188819,1001,44655.003711
499.028988,1001,44707.737507
542.047102,1001,44763.212413
502.744983,1001,44817.149647
604.986338,1001,44870.483985
519.251961,1001,44924.003517
44.459283,216,44946.529085
417.14699,1001,44999.278977
549.683992,1001,45052.438176
445.76733,1001,45104.062453
491.95309,970,45153.990117
551.644509,1001,45206.600262
507.489321,1001,45259.849745
495.505524,1001,45312.502492
558.552959,1001,45365.62549
461.55074,868,45413.217985
513.748301,1001,45466.072418
35.409166,202,45487.641001
379.680541,990,45540.743262
521.275265,1001,45593.617359
588.903846,1001,45647.255854
561.60647,1001,45701.156427
588.813503,1001,45754.375358
550.380022,1001,45807.726804
33.801376,189,45829.664111
174.401108,445,45859.577073
538.046028,1001,45913.312222
41.186555,188,45934.134399
575.108414,1001,46018.93523
402.254765,843,46117.270217
362.926935,1001,46199.186195
552.209336,1001,46261.546513
266.61726,650,46327.932015
501.384035,1001,46418.719663
523.207026,1001,46517.518496
516.218734,1001,46608.464149
574.386012,1001,46694.864408
426.77513,1001,46774.480688
556.333058,1001,46856.019854
71.511524,284,46885.378302
251.461807,738,46947.797965
537.536786,1001,47030.310332
599.293542,1001,47111.978442
551.713174,1001,47194.090525
524.207534,1001,47276.221054
564.226665,1001,47358.637231
498.007941,1001,47439.561505
267.55645,841,47509.690652
585.767707,1001,47591.174887
485.69677,1001,47673.149143
138.404356,421,47711.822455
617.067487,1001,47793.871857
526.627995,1001,47876.363507
557.983239,1001,47958.814963
516.476873,1001,48040.957434
64.178182,325,48074.003972
460.749849,1001,48157.048535
487.940183,1001,48239.638256
525.430403,1001,48322.795803
536.622148,1001,48406.117249
564.617712,1001,48487.631238
537.786229,1001,48570.267021
476.370484,1001,48653.117542
141.092244,610,48704.767442
539.006297,1001,48787.617034
475.598975,1001,48869.256423
376.232538,1001,48925.669111
574.8456,1001,48980.76152
98.585663,370,49009.309167
476.471915,1001,49063.865955
489.300521,1001,49119.98248
58.500771,276,49145.148999
548.964154,1001,49198.870981
161.557709,832,49245.849643
552.795453,1001,49299.457235
484.648578,1001,49352.914726
523.510852,1001,49407.006408
403.508039,1001,49459.89081
472.103207,1001,49513.561511
601.405457,1001,49567.089379
531.999582,1001,49620.796455
497.021466,1001,49674.331376
534.336355,1001,49727.44232
431.46024,1001,49780.455741
602.043637,1001,49833.843867
578.946237,1001,49887.115993
456.534808,1001,49940.370935
234.375954,602,49977.093004
269.727045,669,50015.790346
530.058481,1001,50069.372836
563.214072,1001,50122.669979
434.799448,1001,50175.965623
192.532259,574,50212.266466
218.257447,650,50252.047923
537.858084,1001,50306.074785
460.442898,1001,50360.02434
524.578281,1001,50413.134113
522.126977,1001,50466.240506
119.215817,406,50496.480083
607.312055,1001,50551.095276
36.74104,203,50573.269034
48.085112,310,50599.725663
539.360325,1001,50653.278009
484.637246,1001,50707.127702
545.154951,1001,50762.989058
539.403175,1001,50817.542607
192.883055,597,50855.793027
504.400698,1001,50910.057444
485.642438,1001,50963.616976
438.689284,884,51012.514605
591.640149,1001,51066.660064
506.005597,1001,51120.548186
551.462893,1001,51175.045199
235.25541,605,51212.849743
528.679778,1001,51267.636336
497.041635,1001,51322.650623
137.291061,421,51353.428757
593.516173,1001,51408.666635
582.058966,1001,51463.258154
445.659433,1001,51515.994079
550.739566,1001,51571.213386
506.273522,1001,51682.452853
556.261824,1001,51750.262473
586.787673,1001,51811.714351
576.106306,1001,51872.383682
602.888091,1001,51928.980325
336.440799,698,51976.051525
595.689805,1001,52036.15503
532.10865,1001,52096.927194
478.360614,1001,52157.976743
241.074957,603,52198.954504
621.384967,1001,52253.378983
584.846303,1001,52307.769426
579.430409,1001,52360.840894
593.303408,1001,52418.444663
568.568895,1001,52469.874727
620.188066,1001,52525.765986
24.208911,102,52544.194643
542.178094,1001,52598.227584
538.375635,1001,52653.243545
623.175595,1001,52708.492937
118.845833,469,52741.464628
575.321117,1001,52795.83146
611.321204,1001,52850.186139
617.334813,1001,52905.310298
544.69044,1001,52960.495018
596.417842,1001,53015.39132
133.630438,432,53050.275617
566.589813,1001,53108.587314
467.349374,1001,53166.917365
151.395255,450,53200.983806
593.592449,1001,53257.022795
558.927075,1001,53312.831782
128.890643,414,53344.209441
193.371695,542,53380.275325
440.978485,1001,53435.581024
218.10606,520,53471.616521
551.120529,1001,53526.722629
245.466176,570,53564.345262
617.193564,1001,53620.769126
113.187764,416,53652.97941
557.021246,1001,53709.602943
593.763905,1001,53765.591513
562.171604,1001,53821.827843
262.631731,627,53862.36794
578.662519,1001,53918.159531
611.792053,1001,53974.555561
577.339042,1001,54030.549238
306.299504,787,54077.609283
293.003889,681,54120.275598
608.996787,1001,54176.583126
597.70266,1001,54232.100614
475.646259,1001,54289.949908
182.305395,489,54324.030439
560.714666,1001,54380.415071
462.947567,841,54429.719077
586.110089,1001,54486.333709
615.128798,1001,54541.874851
369.413666,771,54588.252014
585.406431,1001,54643.818378
110.793521,421,54675.495016
70.383551,261,54700.821706
627.107042,1001,54756.500834
72.024889,304,54783.223712
36.665905,147,54803.705739
349.113347,835,54852.715206
544.879077,1001,54908.515822
598.554582,1001,54964.72157
548.314523,1001,55020.691142
523.345324,1001,55076.373755
433.92203,1001,55132.1994
113.747627,356,55161.426165
578.554203,1001,55217.119575
208.681859,480,55251.287349
174.474744,531,55287.546559
559.220933,1001,55344.284791
574.804671,1001,55400.113575
500.392582,1001,55455.874807
575.627826,1001,55512.350926
619.55914,1001,55568.722645
396.139963,1001,55624.724104
590.981258,1001,55680.304217
585.985588,1001,55736.438648
239.412183,724,55780.799568
534.989027,1001,55837.406591
577.067526,1001,55893.918661
281.70336,750,55939.406769
608.733775,1001,55995.253502
157.179354,513,56030.213667
560.500269,1001,56088.011265
511.542984,1001,56144.130903
502.695254,1001,56199.999264
598.362132,1001,56256.460812
399.60038,1001,56312.624377
513.606253,1001,56369.484881
538.165386,1001,56425.149111
503.505825,1001,56481.072744
289.558388,840,56530.713203
483.735264,1001,56586.170255
442.363646,1001,56642.252326
494.310678,1001,56699.012868
512.962269,1001,56755.345574
493.41817,1001,56811.646761
570.536586,1001,56867.97949
358.579337,1001,56924.72968
398.21766,969,56979.797003
276.655374,808,57028.399251
246.700016,784,57075.896916
628.691008,1001,57132.180168
508.697776,1001,57188.828221
471.759762,1001,57245.0134
576.803646,1001,57300.578448
491.890011,1001,57357.142238
539.277098,1001,57412.805224
465.834187,1001,57469.805239
42.43332,188,57492.372777
580.841506,1001,57548.737933
457.288538,1001,57605.651518
134.54731,472,57639.931447
454.989453,1001,57696.038562
587.83738,1001,57752.402622
550.581918,1001,57810.773654
356.665977,1001,57867.027383
461.54439,1001,57923.526979
629.749319,1001,57979.526465
425.299234,922,58032.72567
227.870022,617,58073.576494
328.030727,758,58120.090577
579.654264,1001,58176.539322
159.208695,441,58209.545154
511.982098,1001,58266.171858
518.673929,1001,58322.340734
468.842296,1001,58377.991546
433.088753,1001,58433.288488
531.391843,1001,58489.646443
472.212665,1001,58544.944461
546.524699,1001,58601.18047
411.197675,1001,58656.844736
613.860393,1001,58713.503923
543.239887,1001,58769.898678
487.873922,1001,58825.627083
513.56194,1001,58880.911911
502.301276,1001,58936.919695
544.156999,1001,58992.823905
595.610283,1001,59049.523889
529.612793,1001,59106.477517
479.06067,972,59161.780573
527.884216,1001,59218.224021
579.025311,1001,59274.772151
555.594932,1001,59331.936855
502.901363,966,59387.102908
413.252814,988,59443.474228
556.268166,1001,59501.9899
357.824381,777,59549.395535
599.109402,1001,59605.629123
91.341103,313,59632.569706
293.586281,699,59676.037164
472.743942,1001,59731.286683
146.249904,515,59766.766078
97.28353,291,59793.730553
341.347095,851,59843.822146
510.600631,1001,59899.646074
93.168766,345,59928.198759
591.0292,1001,59984.484683
268.395123,709,60028.721601
196.974742,556,60065.779212
204.584363,597,60104.734575
437.546448,1001,60161.024542
478.814395,1001,60217.011036
413.31591,1001,60274.106695
261.870013,655,60316.109578
481.663465,1001,60372.436973
627.07239,1001,60429.493012
565.221632,1001,60485.950613
39.409474,165,60507.563675
41.62242,199,60531.205986
236.093168,760,60577.769686
479.429938,1001,60634.537393
52.529284,313,60661.643151
135.041861,467,60695.11676
395.790958,929,60748.453987
446.363171,1001,60804.647854
550.893985,1001,60861.22206
550.006474,1001,60916.934637
401.960653,1001,60972.823479
216.857019,598,61012.927914
98.031761,336,61041.256692
95.19248,323,61068.223325
593.838202,1001,61124.239196
418.986277,1001,61180.851167
195.69179,558,61217.618516
325.285993,1001,61273.202345
190.956059,560,61311.408442
500.600735,949,61368.195009
39.870645,162,61389.346423
481.650884,1001,61445.696505
520.758965,997,61502.362167
414.709606,1001,61558.731466
438.978268,956,61613.268934
549.313085,1001,61669.141382
253.876366,650,61710.147113
581.991858,1001,61766.509923
608.469385,1001,61822.094085
581.133309,1001,61877.782388
585.587268,1001,61933.926018
528.91364,1001,61989.613748
251.166577,607,62029.294581
167.562173,471,62063.35243
549.554402,1001,62118.968595
517.666298,1001,62175.353414
470.890063,1001,62231.507555
114.323542,429,62263.763434
532.998811,1001,62319.64857
533.564013,1001,62375.544872
402.34671,891,62427.810428
527.799779,1001,62484.39146
14.486155,98,62503.434117
451.616212,1001,62560.197408
422.078609,1001,62616.717047
462.567521,1001,62673.134453
487.565764,1001,62729.642096
35.251764,199,62752.007574
555.06345,1001,62807.894217
58.578149,243,62831.842675
72.543764,295,62858.611005
603.794755,1001,62914.909618
463.452919,1001,62971.171424
561.766584,1001,63027.982854
484.804296,1001,63084.300049
544.508711,1001,63141.464715
560.544649,1001,63197.737775
27.076515,131,63217.648136
62.297832,311,63244.916652
452.284699,1001,63301.028362
530.530065,1001,63356.66694
70.449428,261,63381.750043
49.357525,211,63404.758832
493.943988,1001,63460.613694
520.769804,1001,63517.425335
66.110717,320,63545.732063
592.858756,1001,63602.367034
119.705396,394,63633.344082
313.868249,797,63681.13514
488.304908,1001,63737.880926
39.209767,223,63762.19057
451.863833,1001,63818.835638
419.809483,1001,63874.476731
344.022573,987,63930.105921
45.10729,224,63954.327327
572.48488,1001,64010.181185
60.786516,328,64037.962546
541.367749,1001,64093.601584
45.554797,200,64116.183556
531.691637,1001,64181.837888
576.63029,1001,64254.812932
